Date;Close
07/11/2019;1.090.999.984.741.210
08/11/2019;10.944.999.694.824.200
11/11/2019;106.0
12/11/2019;1.055.999.984.741.210
13/11/2019;10.794.999.694.824.200
14/11/2019;10.805.000.305.175.700
15/11/2019;1.061.500.015.258.780
18/11/2019;10.555.000.305.175.700
19/11/2019;10.269.999.694.824.200
20/11/2019;10.969.999.694.824.200
21/11/2019;115.25
22/11/2019;1.145.999.984.741.210
25/11/2019;11.780.000.305.175.700
26/11/2019;11.569.999.694.824.200
27/11/2019;11.730.000.305.175.700
29/11/2019;11.855.000.305.175.700
02/12/2019;121.5
03/12/2019;1.228.499.984.741.210
04/12/2019;1.205.999.984.741.210
05/12/2019;12.394.999.694.824.200
06/12/2019;12.369.999.694.824.200
09/12/2019;12.730.000.305.175.700
10/12/2019;1.320.500.030.517.570
11/12/2019;13.385.000.610.351.500
12/12/2019;13.589.999.389.648.400
13/12/2019;1.294.499.969.482.420
16/12/2019;1.358.000.030.517.570
17/12/2019;1.321.999.969.482.420
18/12/2019;1.316.999.969.482.420
19/12/2019;12.719.999.694.824.200
20/12/2019;1.306.999.969.482.420
23/12/2019;12.530.000.305.175.700
24/12/2019;12.939.999.389.648.400
26/12/2019;12.730.000.305.175.700
27/12/2019;132.5
30/12/2019;13.214.999.389.648.400
31/12/2019;1.296.999.969.482.420
02/01/2020;1.270.999.984.741.210
03/01/2020;1.263.499.984.741.210
06/01/2020;1.221.500.015.258.780
07/01/2020;1.224.000.015.258.780
08/01/2020;1.191.500.015.258.780
09/01/2020;1.173.499.984.741.210
10/01/2020;11.894.999.694.824.200
13/01/2020;11.455.000.305.175.700
14/01/2020;1.149.000.015.258.780
15/01/2020;11.430.000.305.175.700
16/01/2020;11.294.999.694.824.200
17/01/2020;1.121.500.015.258.780
21/01/2020;11.105.000.305.175.700
22/01/2020;111.0
23/01/2020;1.125.999.984.741.210
24/01/2020;1.101.500.015.258.780
27/01/2020;1.065.999.984.741.210
28/01/2020;10.505.000.305.175.700
29/01/2020;10.205.000.305.175.700
30/01/2020;101.5
31/01/2020;1.026.500.015.258.780
03/02/2020;979.000.015.258.789
04/02/2020;981.500.015.258.789
05/02/2020;97.75
06/02/2020;981.500.015.258.789
07/02/2020;983.499.984.741.211
10/02/2020;10.030.000.305.175.700
11/02/2020;100.5
12/02/2020;1.006.500.015.258.780
13/02/2020;10.444.999.694.824.200
14/02/2020;1.090.999.984.741.210
18/02/2020;10.655.000.305.175.700
19/02/2020;10.680.000.305.175.700
20/02/2020;1.035.999.984.741.210
21/02/2020;1.088.499.984.741.210
24/02/2020;1.059.000.015.258.780
25/02/2020;1.070.999.984.741.210
26/02/2020;1.090.999.984.741.210
27/02/2020;10.819.999.694.824.200
28/02/2020;1.100.999.984.741.210
02/03/2020;1.146.500.015.258.780
03/03/2020;12.105.000.305.175.700
04/03/2020;1.171.500.015.258.780
05/03/2020;1.098.499.984.741.210
06/03/2020;1.055.999.984.741.210
09/03/2020;10.894.999.694.824.200
10/03/2020;114.25
11/03/2020;11.155.000.305.175.700
12/03/2020;1.091.500.015.258.780
13/03/2020;10.705.000.305.175.700
16/03/2020;1.039.000.015.258.780
17/03/2020;1.029.000.015.258.780
18/03/2020;10.805.000.305.175.700
19/03/2020;1.166.500.015.258.780
20/03/2020;11.969.999.694.824.200
23/03/2020;121.25
24/03/2020;1.255.999.984.741.210
25/03/2020;1.299.499.969.482.420
26/03/2020;1.246.500.015.258.780
27/03/2020;1.158.499.984.741.210
30/03/2020;11.930.000.305.175.700
31/03/2020;11.955.000.305.175.700
01/04/2020;116.0
02/04/2020;1.193.499.984.741.210
03/04/2020;1.149.000.015.258.780
06/04/2020;1.166.500.015.258.780
07/04/2020;1.199.000.015.258.780
08/04/2020;11.980.000.305.175.700
09/04/2020;1.185.999.984.741.210
13/04/2020;119.75
14/04/2020;11.719.999.694.824.200
15/04/2020;12.019.999.694.824.200
16/04/2020;1.185.999.984.741.210
17/04/2020;11.605.000.305.175.700
20/04/2020;1.136.500.015.258.780
21/04/2020;1.096.500.015.258.780
22/04/2020;1.105.999.984.741.210
23/04/2020;11.105.000.305.175.700
24/04/2020;10.519.999.694.824.200
27/04/2020;1.045.999.984.741.210
28/04/2020;10.569.999.694.824.200
29/04/2020;1.036.500.015.258.780
30/04/2020;1.046.500.015.258.780
01/05/2020;10.444.999.694.824.200
04/05/2020;10.555.000.305.175.700
05/05/2020;1.088.499.984.741.210
06/05/2020;1.093.499.984.741.210
07/05/2020;10.744.999.694.824.200
08/05/2020;1.100.999.984.741.210
11/05/2020;10.894.999.694.824.200
12/05/2020;1.055.999.984.741.210
13/05/2020;10.355.000.305.175.700
14/05/2020;1.049.000.015.258.780
15/05/2020;10.480.000.305.175.700
18/05/2020;10.569.999.694.824.200
19/05/2020;10.705.000.305.175.700
20/05/2020;1.056.500.015.258.780
21/05/2020;104.75
22/05/2020;1.035.999.984.741.210
26/05/2020;1.050.999.984.741.210
27/05/2020;102.5
28/05/2020;990.999.984.741.211
29/05/2020;9.630.000.305.175.780
01/06/2020;9.830.000.305.175.780
02/06/2020;9.819.999.694.824.210
03/06/2020;990.999.984.741.211
04/06/2020;981.500.015.258.789
05/06/2020;989.000.015.258.789
08/06/2020;989.000.015.258.789
09/06/2020;9.780.000.305.175.780
10/06/2020;96.75
11/06/2020;96.0
12/06/2020;9.519.999.694.824.210
15/06/2020;94.0
16/06/2020;936.500.015.258.789
17/06/2020;96.25
18/06/2020;945.999.984.741.211
19/06/2020;93.75
22/06/2020;9.594.999.694.824.210
23/06/2020;96.25
24/06/2020;966.500.015.258.789
25/06/2020;948.499.984.741.211
26/06/2020;956.500.015.258.789
29/06/2020;986.500.015.258.789
30/06/2020;10.005.000.305.175.700
01/07/2020;10.305.000.305.175.700
02/07/2020;102.25
06/07/2020;9.719.999.694.824.210
07/07/2020;99.25
08/07/2020;9.894.999.694.824.210
09/07/2020;9.769.999.694.824.210
10/07/2020;961.500.015.258.789
13/07/2020;974.000.015.258.789
14/07/2020;9.669.999.694.824.210
15/07/2020;9.594.999.694.824.210
16/07/2020;970.999.984.741.211
17/07/2020;10.105.000.305.175.700
20/07/2020;98.5
21/07/2020;100.5
22/07/2020;1.083.499.984.741.210
23/07/2020;107.5
24/07/2020;1.084.000.015.258.780
27/07/2020;1.104.000.015.258.780
28/07/2020;1.096.500.015.258.780
29/07/2020;1.115.999.984.741.210
30/07/2020;1.153.499.984.741.210
31/07/2020;11.894.999.694.824.200
03/08/2020;1.179.000.015.258.780
04/08/2020;12.105.000.305.175.700
05/08/2020;12.155.000.305.175.700
06/08/2020;117.0
07/08/2020;11.544.999.694.824.200
10/08/2020;1.125.999.984.741.210
11/08/2020;1.113.499.984.741.210
12/08/2020;11.205.000.305.175.700
13/08/2020;11.619.999.694.824.200
14/08/2020;11.469.999.694.824.200
17/08/2020;11.555.000.305.175.700
18/08/2020;11.930.000.305.175.700
19/08/2020;11.844.999.694.824.200
20/08/2020;11.855.000.305.175.700
21/08/2020;1.200.999.984.741.210
24/08/2020;120.25
25/08/2020;12.319.999.694.824.200
26/08/2020;12.280.000.305.175.700
27/08/2020;12.294.999.694.824.200
28/08/2020;1.270.999.984.741.210
31/08/2020;1.298.000.030.517.570
01/09/2020;13.189.999.389.648.400
02/09/2020;131.5
03/09/2020;13.160.000.610.351.500
04/09/2020;1.348.000.030.517.570
08/09/2020;1.328.000.030.517.570
09/09/2020;12.964.999.389.648.400
10/09/2020;132.5
11/09/2020;13.335.000.610.351.500
14/09/2020;12.355.000.305.175.700
15/09/2020;12.219.999.694.824.200
16/09/2020;12.055.000.305.175.700
17/09/2020;1.180.999.984.741.210
18/09/2020;1.135.999.984.741.210
21/09/2020;112.0
22/09/2020;1.106.500.015.258.780
23/09/2020;110.5
24/09/2020;1.111.500.015.258.780
25/09/2020;1.136.500.015.258.780
28/09/2020;10.955.000.305.175.700
29/09/2020;10.955.000.305.175.700
30/09/2020;11.094.999.694.824.200
01/10/2020;10.705.000.305.175.700
02/10/2020;10.894.999.694.824.200
05/10/2020;10.719.999.694.824.200
06/10/2020;1.076.500.015.258.780
07/10/2020;1.095.999.984.741.210
08/10/2020;110.25
09/10/2020;11.155.000.305.175.700
12/10/2020;1.091.500.015.258.780
13/10/2020;1.100.999.984.741.210
14/10/2020;1.095.999.984.741.210
15/10/2020;109.5
16/10/2020;107.25
19/10/2020;10.605.000.305.175.700
20/10/2020;1.049.000.015.258.780
21/10/2020;1.041.500.015.258.780
22/10/2020;10.669.999.694.824.200
23/10/2020;1.055.999.984.741.210
26/10/2020;1.066.500.015.258.780
27/10/2020;10.694.999.694.824.200
28/10/2020;105.0
29/10/2020;1.045.999.984.741.210
30/10/2020;1.044.000.015.258.780
02/11/2020;10.280.000.305.175.700
03/11/2020;10.344.999.694.824.200
04/11/2020;103.0
05/11/2020;10.594.999.694.824.200
06/11/2020;10.694.999.694.824.200
09/11/2020;1.068.499.984.741.210
10/11/2020;10.730.000.305.175.700
11/11/2020;1.090.999.984.741.210
12/11/2020;1.100.999.984.741.210
13/11/2020;109.25
16/11/2020;1.156.500.015.258.780
17/11/2020;11.619.999.694.824.200
18/11/2020;119.75
19/11/2020;1.206.500.015.258.780
20/11/2020;115.5
23/11/2020;11.444.999.694.824.200
24/11/2020;1.131.500.015.258.780
25/11/2020;114.5
27/11/2020;12.169.999.694.824.200
30/11/2020;12.069.999.694.824.200
01/12/2020;1.156.500.015.258.780
02/12/2020;1.168.499.984.741.210
03/12/2020;1.176.500.015.258.780
04/12/2020;1.153.499.984.741.210
07/12/2020;11.694.999.694.824.200
08/12/2020;1.170.999.984.741.210
09/12/2020;1.149.000.015.258.780
10/12/2020;11.855.000.305.175.700
11/12/2020;1.190.999.984.741.210
14/12/2020;12.355.000.305.175.700
15/12/2020;1.230.999.984.741.210
16/12/2020;12.505.000.305.175.700
17/12/2020;12.505.000.305.175.700
18/12/2020;12.369.999.694.824.200
21/12/2020;12.430.000.305.175.700
22/12/2020;12.419.999.694.824.200
23/12/2020;12.455.000.305.175.700
24/12/2020;12.594.999.694.824.200
28/12/2020;1.233.499.984.741.210
29/12/2020;1.254.000.015.258.780
30/12/2020;1.254.000.015.258.780
31/12/2020;128.25
04/01/2021;1.261.500.015.258.780
05/01/2021;1.250.999.984.741.210
06/01/2021;1.209.000.015.258.780
07/01/2021;1.210.999.984.741.210
08/01/2021;12.369.999.694.824.200
11/01/2021;12.144.999.694.824.200
12/01/2021;1.214.000.015.258.780
13/01/2021;125.25
14/01/2021;1.273.499.984.741.210
15/01/2021;12.814.999.389.648.400
19/01/2021;1.271.500.015.258.780
20/01/2021;12.519.999.694.824.200
21/01/2021;12.644.999.694.824.200
22/01/2021;12.405.000.305.175.700
25/01/2021;123.25
26/01/2021;124.5
27/01/2021;125.5
28/01/2021;124.0
29/01/2021;12.294.999.694.824.200
01/02/2021;1.253.499.984.741.210
02/02/2021;1.234.000.015.258.780
03/02/2021;12.394.999.694.824.200
04/02/2021;12.405.000.305.175.700
05/02/2021;124.5
08/02/2021;1.240.999.984.741.210
09/02/2021;12.294.999.694.824.200
10/02/2021;1.210.999.984.741.210
11/02/2021;12.119.999.694.824.200
12/02/2021;1.211.500.015.258.780
16/02/2021;1.243.499.984.741.210
17/02/2021;12.569.999.694.824.200
18/02/2021;1.275.999.984.741.210
19/02/2021;127.5
22/02/2021;1.334.499.969.482.420
23/02/2021;13.685.000.610.351.500
24/02/2021;13.564.999.389.648.400
25/02/2021;1.391.999.969.482.420
26/02/2021;13.685.000.610.351.500
01/03/2021;13.514.999.389.648.400
02/03/2021;1.331.999.969.482.420
03/03/2021;13.114.999.389.648.400
04/03/2021;12.839.999.389.648.400
05/03/2021;128.75
08/03/2021;1.290.500.030.517.570
09/03/2021;12.889.999.389.648.400
10/03/2021;12.935.000.610.351.500
11/03/2021;1.318.000.030.517.570
12/03/2021;1.324.499.969.482.420
15/03/2021;1.314.499.969.482.420
16/03/2021;1.338.000.030.517.570
17/03/2021;13.285.000.610.351.500
18/03/2021;1.264.000.015.258.780
19/03/2021;12.544.999.694.824.200
22/03/2021;13.010.000.610.351.500
23/03/2021;1.275.999.984.741.210
24/03/2021;126.5
25/03/2021;1.265.999.984.741.210
26/03/2021;128.5
29/03/2021;12.705.000.305.175.700
30/03/2021;1.225.999.984.741.210
31/03/2021;123.5
01/04/2021;1.215.999.984.741.210
05/04/2021;1.220.999.984.741.210
06/04/2021;1.268.499.984.741.210
07/04/2021;126.75
08/04/2021;1.278.499.984.741.210
09/04/2021;127.25
12/04/2021;12.810.000.610.351.500
13/04/2021;1.300.500.030.517.570
14/04/2021;13.210.000.610.351.500
15/04/2021;1.326.999.969.482.420
16/04/2021;12.914.999.389.648.400
19/04/2021;12.985.000.610.351.500
20/04/2021;1.324.499.969.482.420
21/04/2021;1.321.999.969.482.420
22/04/2021;1.343.000.030.517.570
23/04/2021;13.685.000.610.351.500
26/04/2021;141.75
27/04/2021;14.435.000.610.351.500
28/04/2021;1.443.000.030.517.570
29/04/2021;14.139.999.389.648.400
30/04/2021;1.399.499.969.482.420
03/05/2021;138.75
04/05/2021;13.889.999.389.648.400
05/05/2021;148.5
06/05/2021;153.5
07/05/2021;1.523.000.030.517.570
10/05/2021;14.760.000.610.351.500
11/05/2021;14.789.999.389.648.400
12/05/2021;145.75
13/05/2021;14.564.999.389.648.400
14/05/2021;144.25
17/05/2021;145.0
18/05/2021;1.518.000.030.517.570
19/05/2021;1.509.499.969.482.420
20/05/2021;1.509.499.969.482.420
21/05/2021;15.010.000.610.351.500
24/05/2021;149.0
25/05/2021;150.5
26/05/2021;1.556.999.969.482.420
27/05/2021;15.535.000.610.351.500
28/05/2021;16.235.000.610.351.500
01/06/2021;1.610.500.030.517.570
02/06/2021;16.114.999.389.648.400
03/06/2021;15.760.000.610.351.500
04/06/2021;16.164.999.389.648.400
07/06/2021;16.014.999.389.648.400
08/06/2021;1.576.999.969.482.420
09/06/2021;1.571.999.969.482.420
10/06/2021;1.586.999.969.482.420
11/06/2021;1.574.499.969.482.420
14/06/2021;15.410.000.610.351.500
15/06/2021;1.511.999.969.482.420
16/06/2021;15.335.000.610.351.500
17/06/2021;1.495.500.030.517.570
18/06/2021;14.989.999.389.648.400
21/06/2021;15.235.000.610.351.500
22/06/2021;151.25
23/06/2021;15.314.999.389.648.400
24/06/2021;15.239.999.389.648.400
25/06/2021;157.25
28/06/2021;162.25
29/06/2021;1.596.999.969.482.420
30/06/2021;15.935.000.610.351.500
01/07/2021;156.0
02/07/2021;1.525.500.030.517.570
06/07/2021;14.789.999.389.648.400
07/07/2021;149.75
08/07/2021;1.520.500.030.517.570
09/07/2021;1.513.000.030.517.570
12/07/2021;15.385.000.610.351.500
13/07/2021;15.210.000.610.351.500
14/07/2021;1.564.499.969.482.420
15/07/2021;15.689.999.389.648.400
16/07/2021;1.611.999.969.482.420
19/07/2021;155.25
20/07/2021;16.564.999.389.648.400
21/07/2021;176.0
22/07/2021;19.364.999.389.648.400
23/07/2021;189.0
26/07/2021;2.078.000.030.517.570
27/07/2021;201.75
28/07/2021;2.004.499.969.482.420
29/07/2021;196.5
30/07/2021;1.795.500.030.517.570
02/08/2021;1.728.000.030.517.570
03/08/2021;17.485.000.610.351.500
04/08/2021;17.564.999.389.648.400
05/08/2021;17.689.999.389.648.400
06/08/2021;176.0
09/08/2021;17.935.000.610.351.500
10/08/2021;182.0
11/08/2021;18.385.000.610.351.500
12/08/2021;1.865.500.030.517.570
13/08/2021;182.75
16/08/2021;1.831.999.969.482.420
17/08/2021;1.789.499.969.482.420
18/08/2021;1.796.999.969.482.420
19/08/2021;1.781.999.969.482.420
20/08/2021;178.25
23/08/2021;1.799.499.969.482.420
24/08/2021;1.833.000.030.517.570
25/08/2021;1.840.500.030.517.570
26/08/2021;18.564.999.389.648.400
27/08/2021;189.5
30/08/2021;19.739.999.389.648.400
31/08/2021;1.934.499.969.482.420
01/09/2021;1.931.999.969.482.420
02/09/2021;19.189.999.389.648.400
03/09/2021;1.905.500.030.517.570
07/09/2021;191.5
08/09/2021;187.75
09/09/2021;185.0
10/09/2021;18.560.000.610.351.500
13/09/2021;18.435.000.610.351.500
14/09/2021;183.0
15/09/2021;187.0
16/09/2021;1.878.000.030.517.570
17/09/2021;1.873.000.030.517.570
20/09/2021;183.5
21/09/2021;18.335.000.610.351.500
22/09/2021;18.485.000.610.351.500
23/09/2021;19.060.000.610.351.500
24/09/2021;19.435.000.610.351.500
27/09/2021;19.364.999.389.648.400
28/09/2021;19.860.000.610.351.500
29/09/2021;19.339.999.389.648.400
30/09/2021;194.0
01/10/2021;2.040.500.030.517.570
04/10/2021;20.035.000.610.351.500
05/10/2021;19.189.999.389.648.400
06/10/2021;1.934.499.969.482.420
07/10/2021;19.789.999.389.648.400
08/10/2021;20.135.000.610.351.500
11/10/2021;204.25
12/10/2021;21.314.999.389.648.400
13/10/2021;20.864.999.389.648.400
14/10/2021;209.25
15/10/2021;20.339.999.389.648.400
18/10/2021;20.160.000.610.351.500
19/10/2021;204.25
20/10/2021;2.055.500.030.517.570
21/10/2021;2.033.000.030.517.570
22/10/2021;19.985.000.610.351.500
25/10/2021;2.025.500.030.517.570
26/10/2021;20.810.000.610.351.500
27/10/2021;20.135.000.610.351.500
28/10/2021;1.999.499.969.482.420
29/10/2021;2.039.499.969.482.420
01/11/2021;2.086.999.969.482.420
02/11/2021;2.080.500.030.517.570
03/11/2021;2.093.000.030.517.570
04/11/2021;20.860.000.610.351.500
05/11/2021;2.035.500.030.517.570
08/11/2021;19.964.999.389.648.400
09/11/2021;20.589.999.389.648.400
10/11/2021;204.0
11/11/2021;21.089.999.389.648.400
12/11/2021;2.196.999.969.482.420
15/11/2021;222.75
16/11/2021;2.220.500.030.517.570
17/11/2021;23.260.000.610.351.500
18/11/2021;2.289.499.969.482.420
19/11/2021;2.333.000.030.517.570
22/11/2021;23.135.000.610.351.500
23/11/2021;2.425.500.030.517.570
24/11/2021;2.463.000.030.517.570
26/11/2021;24.385.000.610.351.500
29/11/2021;23.385.000.610.351.500
30/11/2021;233.25
01/12/2021;2.341.999.969.482.420
02/12/2021;2.374.499.969.482.420
03/12/2021;2.440.500.030.517.570
06/12/2021;2.501.999.969.482.420
07/12/2021;24.389.999.389.648.400
08/12/2021;244.75
09/12/2021;24.035.000.610.351.500
10/12/2021;2.326.999.969.482.420
13/12/2021;2.366.999.969.482.420
14/12/2021;23.714.999.389.648.400
15/12/2021;23.739.999.389.648.400
16/12/2021;2.369.499.969.482.420
17/12/2021;23.589.999.389.648.400
20/12/2021;22.439.999.389.648.400
21/12/2021;228.25
22/12/2021;2.335.500.030.517.570
23/12/2021;2.311.999.969.482.420
27/12/2021;2.270.500.030.517.570
28/12/2021;22.560.000.610.351.500
29/12/2021;22.889.999.389.648.400
30/12/2021;22.885.000.610.351.500
31/12/2021;22.610.000.610.351.500
03/01/2022;2.233.000.030.517.570
04/01/2022;231.75
05/01/2022;231.75
06/01/2022;2.316.999.969.482.420
07/01/2022;2.384.499.969.482.420
10/01/2022;23.489.999.389.648.400
11/01/2022;2.370.500.030.517.570
12/01/2022;24.085.000.610.351.500
13/01/2022;237.0
14/01/2022;23.964.999.389.648.400
18/01/2022;23.960.000.610.351.500
19/01/2022;2.444.499.969.482.420
20/01/2022;24.364.999.389.648.400
21/01/2022;23.789.999.389.648.400
24/01/2022;2.329.499.969.482.420
25/01/2022;23.789.999.389.648.400
26/01/2022;23.889.999.389.648.400
27/01/2022;2.320.500.030.517.570
28/01/2022;23.589.999.389.648.400
31/01/2022;23.510.000.610.351.500
01/02/2022;2.366.999.969.482.420
02/02/2022;2.388.000.030.517.570
03/02/2022;24.389.999.389.648.400
04/02/2022;24.185.000.610.351.500
07/02/2022;24.164.999.389.648.400
08/02/2022;2.489.499.969.482.420
09/02/2022;2.583.500.061.035.150
10/02/2022;2.551.999.969.482.420
11/02/2022;25.164.999.389.648.400
14/02/2022;2.475.500.030.517.570
15/02/2022;25.185.000.610.351.500
16/02/2022;252.25
17/02/2022;251.5
18/02/2022;24.685.000.610.351.500
22/02/2022;2.484.499.969.482.420
23/02/2022;24.860.000.610.351.500
24/02/2022;23.935.000.610.351.500
25/02/2022;2.400.500.030.517.570
28/02/2022;234.25
01/03/2022;237.25
02/03/2022;2.304.499.969.482.420
03/03/2022;22.414.999.389.648.400
04/03/2022;22.414.999.389.648.400
07/03/2022;225.5
08/03/2022;2.340.500.030.517.570
09/03/2022;2.304.499.969.482.420
10/03/2022;2.251.999.969.482.420
11/03/2022;2.229.499.969.482.420
14/03/2022;21.964.999.389.648.400
15/03/2022;2.123.000.030.517.570
16/03/2022;21.860.000.610.351.500
17/03/2022;2.173.000.030.517.570
18/03/2022;2.203.000.030.517.570
21/03/2022;22.585.000.610.351.500
22/03/2022;2.250.500.030.517.570
23/03/2022;2.253.000.030.517.570
24/03/2022;22.185.000.610.351.500
25/03/2022;22.185.000.610.351.500
28/03/2022;2.145.500.030.517.570
29/03/2022;2.156.999.969.482.420
30/03/2022;22.185.000.610.351.500
31/03/2022;22.639.999.389.648.400
01/04/2022;22.839.999.389.648.400
04/04/2022;23.060.000.610.351.500
05/04/2022;2.313.000.030.517.570
06/04/2022;22.760.000.610.351.500
07/04/2022;22.614.999.389.648.400
08/04/2022;23.164.999.389.648.400
11/04/2022;23.660.000.610.351.500
12/04/2022;23.360.000.610.351.500
13/04/2022;2.250.500.030.517.570
14/04/2022;22.360.000.610.351.500
18/04/2022;223.5
19/04/2022;2.213.000.030.517.570
20/04/2022;2.188.000.030.517.570
21/04/2022;22.814.999.389.648.400
22/04/2022;2.273.000.030.517.570
25/04/2022;2.208.000.030.517.570
26/04/2022;22.139.999.389.648.400
27/04/2022;2.159.499.969.482.420
28/04/2022;21.789.999.389.648.400
29/04/2022;2.225.500.030.517.570
02/05/2022;21.639.999.389.648.400
03/05/2022;2.181.999.969.482.420
04/05/2022;2.211.999.969.482.420
05/05/2022;21.839.999.389.648.400
06/05/2022;21.160.000.610.351.500
09/05/2022;2.063.000.030.517.570
10/05/2022;204.0
11/05/2022;22.010.000.610.351.500
12/05/2022;215.0
13/05/2022;21.289.999.389.648.400
16/05/2022;2.258.000.030.517.570
17/05/2022;2.281.999.969.482.420
18/05/2022;21.860.000.610.351.500
19/05/2022;2.186.999.969.482.420
20/05/2022;21.585.000.610.351.500
23/05/2022;215.75
24/05/2022;21.364.999.389.648.400
25/05/2022;2.170.500.030.517.570
26/05/2022;22.660.000.610.351.500
27/05/2022;2.294.499.969.482.420
31/05/2022;231.25
01/06/2022;2.394.499.969.482.420
02/06/2022;238.25
03/06/2022;23.239.999.389.648.400
06/06/2022;2.375.500.030.517.570
07/06/2022;23.214.999.389.648.400
08/06/2022;23.185.000.610.351.500
09/06/2022;23.464.999.389.648.400
10/06/2022;22.889.999.389.648.400
13/06/2022;22.335.000.610.351.500
14/06/2022;2.269.499.969.482.420
15/06/2022;228.5
16/06/2022;2.319.499.969.482.420
17/06/2022;22.764.999.389.648.400
21/06/2022;23.310.000.610.351.500
22/06/2022;23.860.000.610.351.500
23/06/2022;2.324.499.969.482.420
24/06/2022;22.660.000.610.351.500
27/06/2022;226.0
28/06/2022;22.189.999.389.648.400
29/06/2022;23.264.999.389.648.400
30/06/2022;23.360.000.610.351.500
01/07/2022;2.284.499.969.482.420
05/07/2022;22.464.999.389.648.400
06/07/2022;222.5
07/07/2022;2.221.999.969.482.420
08/07/2022;22.289.999.389.648.400
11/07/2022;21.689.999.389.648.400
12/07/2022;209.25
13/07/2022;211.25
14/07/2022;1.991.999.969.482.420
15/07/2022;2.036.999.969.482.420
18/07/2022;21.910.000.610.351.500
19/07/2022;22.039.999.389.648.400
20/07/2022;21.814.999.389.648.400
21/07/2022;21.585.000.610.351.500
22/07/2022;2.066.999.969.482.420
25/07/2022;2.100.500.030.517.570
26/07/2022;2.131.999.969.482.420
27/07/2022;21.910.000.610.351.500
28/07/2022;21.839.999.389.648.400
29/07/2022;2.171.999.969.482.420
01/08/2022;2.131.999.969.482.420
02/08/2022;20.989.999.389.648.400
03/08/2022;21.464.999.389.648.400
04/08/2022;2.193.000.030.517.570
05/08/2022;2.094.499.969.482.420
08/08/2022;21.185.000.610.351.500
09/08/2022;212.75
10/08/2022;2.204.499.969.482.420
11/08/2022;2.239.499.969.482.420
12/08/2022;22.660.000.610.351.500
15/08/2022;225.5
16/08/2022;21.935.000.610.351.500
17/08/2022;2.174.499.969.482.420
18/08/2022;2.146.999.969.482.420
19/08/2022;2.159.499.969.482.420
22/08/2022;2.243.000.030.517.570
23/08/2022;23.064.999.389.648.400
24/08/2022;2.429.499.969.482.420
25/08/2022;24.339.999.389.648.400
26/08/2022;242.0
29/08/2022;240.5
30/08/2022;23.914.999.389.648.400
31/08/2022;23.910.000.610.351.500
01/09/2022;23.635.000.610.351.500
02/09/2022;23.264.999.389.648.400
06/09/2022;23.389.999.389.648.400
07/09/2022;22.689.999.389.648.400
08/09/2022;22.585.000.610.351.500
09/09/2022;231.5
12/09/2022;227.75
13/09/2022;2.239.499.969.482.420
14/09/2022;21.760.000.610.351.500
15/09/2022;21.914.999.389.648.400
16/09/2022;2.180.500.030.517.570
19/09/2022;2.240.500.030.517.570
20/09/2022;22.810.000.610.351.500
21/09/2022;2.213.000.030.517.570
22/09/2022;2.235.500.030.517.570
23/09/2022;2.204.499.969.482.420
26/09/2022;2.238.000.030.517.570
27/09/2022;22.435.000.610.351.500
28/09/2022;2.286.999.969.482.420
29/09/2022;2.256.999.969.482.420
30/09/2022;2.215.500.030.517.570
03/10/2022;215.75
04/10/2022;2.193.000.030.517.570
05/10/2022;22.464.999.389.648.400
06/10/2022;2.176.999.969.482.420
07/10/2022;21.810.000.610.351.500
10/10/2022;2.174.499.969.482.420
11/10/2022;21.785.000.610.351.500
12/10/2022;209.75
13/10/2022;20.214.999.389.648.400
14/10/2022;1.966.999.969.482.420
17/10/2022;1.955.500.030.517.570
18/10/2022;19.510.000.610.351.500
19/10/2022;1.923.000.030.517.570
20/10/2022;1.910.500.030.517.570
21/10/2022;19.089.999.389.648.400
24/10/2022;19.039.999.389.648.400
25/10/2022;1.858.000.030.517.570
26/10/2022;179.75
27/10/2022;17.885.000.610.351.500
28/10/2022;1.698.000.030.517.570
31/10/2022;1.776.999.969.482.420
01/11/2022;17.460.000.610.351.500
02/11/2022;18.214.999.389.648.400
03/11/2022;1.721.999.969.482.420
04/11/2022;175.75
07/11/2022;1.705.500.030.517.570
08/11/2022;1.664.499.969.482.420
09/11/2022;16.514.999.389.648.400
10/11/2022;171.0
11/11/2022;17.010.000.610.351.500
14/11/2022;1.661.999.969.482.420
15/11/2022;156.75
16/11/2022;1.554.499.969.482.420
17/11/2022;1.526.999.969.482.420
18/11/2022;1.513.000.030.517.570
21/11/2022;157.5
22/11/2022;1.618.000.030.517.570
23/11/2022;16.010.000.610.351.500
25/11/2022;1.635.500.030.517.570
28/11/2022;16.064.999.389.648.400
29/11/2022;1.666.999.969.482.420
30/11/2022;1.676.999.969.482.420
01/12/2022;16.335.000.610.351.500
02/12/2022;16.014.999.389.648.400
05/12/2022;16.014.999.389.648.400
06/12/2022;1.610.500.030.517.570
07/12/2022;1.576.999.969.482.420
08/12/2022;15.689.999.389.648.400
09/12/2022;157.75
12/12/2022;16.635.000.610.351.500
13/12/2022;16.714.999.389.648.400
14/12/2022;1.683.000.030.517.570
15/12/2022;171.5
16/12/2022;16.414.999.389.648.400
19/12/2022;1.640.500.030.517.570
20/12/2022;1.678.000.030.517.570
21/12/2022;16.935.000.610.351.500
22/12/2022;16.889.999.389.648.400
23/12/2022;172.0
27/12/2022;1.669.499.969.482.420
28/12/2022;1.735.500.030.517.570
29/12/2022;1.700.500.030.517.570
